"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-4104.0";"-7.6";"92.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные FXR Helium с утеплителем в Медведево";"58420.0";"-2455.0";"-4.0";"92.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_s_uteplitelem_3548099947"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Backshift BOA с утеплителем. Black в Новокузнецке";"24990.0";"-35885.0";"-59.0";"88.0";"https://www.avito.ru/novokuznetsk/odezhda_obuv_aksessuary/botinki_fxr_backshift_boa_s_uteplitelem._black_7429957148"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Helium Dual BOA с утеплите в Екатеринбурге";"59820.0";"-1055.0";"-1.7";"88.0";"https://www.avito.ru/ekaterinburg/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_dual_boa_s_uteplite_4097655077"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"FXR Ботинки Helium Lite BOA boot 2019 с утеплителе в Екатеринбурге";"37000.0";"-16750.0";"-31.2";"86.0";"https://www.avito.ru/ekaterinburg/sport_i_otdyh/fxr_botinki_helium_lite_boa_boot_2019_s_uteplitele_4556849557"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Helium Dual BOA с утеплите в Екатеринбурге";"59820.0";"6070.0";"11.3";"86.0";"https://www.avito.ru/ekaterinburg/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_dual_boa_s_uteplite_4097655077"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA BOOT";"68998.0";"8123.0";"13.3";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-boot-319076263/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"-5385.0";"-8.8";"85.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"-5385.0";"-8.8";"85.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black 210704-1000 (9) в Красноярске";"70350.0";"9475.0";"15.6";"85.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_210704-1000_9_2617201103"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные муж. FXR Helium dual BOA в Иваново";"61400.0";"525.0";"0.9";"85.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/botinki_snegohodnye_muzh._fxr_helium_dual_boa_2717625766"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA BOOT";"68998.0";"15248.0";"28.4";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-boot-319076263/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Rust/Gold в Санкт-Петербурге";"49000.0";"-4750.0";"-8.8";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackrustgold_2227772853"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Hi-Vis 210705-1065 (13) в Красноярске";"42000.0";"-11750.0";"-21.9";"83.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi-vis_210705-1065_13_2904940446"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Hi Vis в Санкт-Петербурге";"49050.0";"-4700.0";"-8.7";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi_vis_2227586171"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки женские FXR Helium BOA Black/Fuchsia 210705-1090 (6) в Красноярске";"35400.0";"-18350.0";"-34.1";"83.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_zhenskie_fxr_helium_boa_blackfuchsia_210705-1090_6_2329520638"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные Ботинки FXR Helium BOA HydrX Pro -60 в Петропавловске-Камчатском";"33210.0";"-20540.0";"-38.2";"83.0";"https://www.avito.ru/petropavlovsk-kamchatskiy/sport_i_otdyh/snegohodnye_botinki_fxr_helium_boa_hydrx_pro_-60_7712344176"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"1740.0";"3.2";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Helium Duat BOA в Тюмени";"45000.0";"-8750.0";"-16.3";"83.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_duat_boa_3755969857"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA (снегоход, сноубайк) в Казани";"39900.0";"-13850.0";"-25.8";"83.0";"https://www.avito.ru/kazan/sport_i_otdyh/botinki_fxr_helium_boa_snegohod_snoubayk_7369330780"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"1740.0";"3.2";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Dual BOA Black 210704-1000 (9) в Красноярске";"70350.0";"16600.0";"30.9";"83.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_210704-1000_9_2617201103"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки снегоходные муж. FXR Helium dual BOA в Иваново";"61400.0";"7650.0";"14.2";"83.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/botinki_snegohodnye_muzh._fxr_helium_dual_boa_2717625766"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR Helium";"68998.0";"15248.0";"28.4";"82.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-703214494/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR Helium";"68998.0";"8123.0";"13.3";"82.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-703214494/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"FXR Ботинки Helium Lite BOA boot 2019 с утеплителе в Екатеринбурге";"37000.0";"-23875.0";"-39.2";"82.0";"https://www.avito.ru/ekaterinburg/sport_i_otdyh/fxr_botinki_helium_lite_boa_boot_2019_s_uteplitele_4556849557"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"410.0";"0.7";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"410.0";"0.7";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"410.0";"0.7";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Снегоходные ботинки FXR Helium Duat BOA в Тюмени";"45000.0";"-15875.0";"-26.1";"80.0";"https://www.avito.ru/tyumen/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_duat_boa_3755969857"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-13565.0";"-22.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"410.0";"0.7";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Ботинки снегоходные Helium BOA с утеплителем /Ботинки снегоходные Helium BOA с утеплителем";"60995.0";"7245.0";"13.5";"80.0";"https://www.wildberries.ru/catalog/307022466/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Wildberries";"FXR/Снегоходные ботинки Helium BOA с утеплителем зимние /Снегоходные ботинки Helium BOA с утеплителем зимние";"56016.0";"2266.0";"4.2";"80.0";"https://www.wildberries.ru/catalog/140124284/detail.aspx"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"6254.0";"11.6";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"68998.0";"15248.0";"28.4";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703219955/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"68998.0";"15248.0";"28.4";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703219955/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"6254.0";"11.6";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"6254.0";"11.6";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"-871.0";"-1.4";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"68998.0";"8123.0";"13.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703219955/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"68998.0";"8123.0";"13.3";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703219955/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"-871.0";"-1.4";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR BOA";"60004.0";"-871.0";"-1.4";"80.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-boa-703131382/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium Pro в Санкт-Петербурге";"35000.0";"-18750.0";"-34.9";"79.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_pro_2067525750"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"4298.0";"7.1";"79.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"4298.0";"7.1";"79.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеп. разм.45(11) в Томске";"64050.0";"3175.0";"5.2";"79.0";"https://www.avito.ru/tomsk/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_utep._razm.4511_2751338978"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"4298.0";"7.1";"79.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium Dual BOA с утеплителем";"_Ботинки_FXR_Hel";"60875.0";"Avito";"Ботинки FXR Helium BOA Black/Rust/Gold в Санкт-Петербурге";"49000.0";"-11875.0";"-19.5";"79.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackrustgold_2227772853"
